group,outcome,time,variable,category,personTime,numEvents,rate,lc,uc,rate_ppm,lc_ppm,uc_ppm
covid,heart_failure,Full period,agegroup,5,1761850,2859,.0016227261,.001564321,.0016833118,4.9391727,4.7614021,5.12358
covid,heart_failure,Full period,male,0,3704047,2469,.00066656823,.00064078748,.00069338619,2.028867,1.9503969,2.1104941
covid,heart_failure,Full period,male,1,4052583,2963,.00073113863,.0007052811,.00075794413,2.2254033,2.1466994,2.3069925
covid,heart_failure,Full period,ethnicity,1,4732616,3680,.00077758264,.0007528612,.00080311584,2.3667672,2.2915213,2.4444838
covid,heart_failure,Full period,ethnicity,2,82777,13,.00015704846,.000091191177,.00027046714,.47801626,.27756315,.82323432
covid,heart_failure,Full period,ethnicity,3,833899,308,.00036934929,.00033032053,.00041298947,1.1242069,1.0054131,1.2570367
covid,heart_failure,Full period,ethnicity,4,272895,84,.0003078107,.00024854785,.00038120398,.93689883,.75651753,1.1602896
covid,heart_failure,Full period,ethnicity,5,142848,30,.00021001344,.0001468384,.00030036859,.6392284,.44693938,.91424686
covid,heart_failure,Full period,ethnicity,6,1691595,1317,.00077855517,.0007376225,.00082175923,2.3697274,2.2451384,2.5012295
covid,heart_failure,Full period,af,0,6861456,3035,.00044232595,.00042686597,.00045834584,1.3463296,1.2992733,1.3950901
covid,heart_failure,Full period,af,1,895174,2397,.0026776916,.002572614,.0027870613,8.1502237,7.8303938,8.4831181
covid,heart_failure,Full period,anticoag_rx,0,6913634,3283,.0004748588,.00045889008,.00049138325,1.4453515,1.3967466,1.4956478
covid,heart_failure,Full period,anticoag_rx,1,842996,2149,.0025492411,.0024437071,.0026593327,7.7592525,7.4380336,8.0943441
covid,heart_failure,Full period,long_hosp_stay,0,4160870,1827,.00043909086,.00041941137,.00045969375,1.3364828,1.2765833,1.3991928
covid,heart_failure,Full period,long_hosp_stay,1,3595760,3605,.0010025697,.00097037078,.001035837,3.0515714,2.9535661,3.1528289
covid,heart_failure,0 days,Overall,0,1850566,3115,.0016832688,.001625183,.0017434305,5.1234493,4.946651,5.3065667
covid,heart_failure,30 days,Overall,0,1263546,847,.00067033572,.0006266784,.00071703439,2.0403345,1.9074523,2.1824734
covid,heart_failure,60 days,Overall,0,956658,458,.00047874998,.0004368524,.00052466587,1.4571953,1.3296695,1.5969517
covid,heart_failure,90 days,Overall,0,712198,297,.00041701886,.00037218939,.00046724797,1.2693012,1.1328515,1.422186
covid,heart_failure,120 days,Overall,0,2973662,715,.00024044428,.00022345049,.00025873046,.73185229,.68012744,.78751087
covid,heart_failure_no_gp,Full period,Overall,0,7810347,4921,.00063006161,.00061270158,.00064791361,1.91775,1.8649105,1.972087
covid,heart_failure_no_gp,Full period,agegroup,1,1782759,125,.000070116039,.00005884148,.000083550905,.2134157,.17909876,.25430807
covid,heart_failure_no_gp,Full period,agegroup,2,1377302,265,.00019240515,.00017057988,.00021702291,.58563316,.51920253,.66056347
covid,heart_failure_no_gp,Full period,agegroup,3,1359939,538,.00039560598,.00036355067,.00043048771,1.2041258,1.1065574,1.310297
covid,heart_failure_no_gp,Full period,agegroup,4,1507662,1347,.00089343631,.00084697589,.0009424453,2.7193968,2.5779829,2.8685679
covid,heart_failure_no_gp,Full period,agegroup,5,1782685,2646,.0014842779,.0014287871,.0015419238,4.5177708,4.3488708,4.6932306
covid,heart_failure_no_gp,Full period,male,0,3724807,2259,.00060647435,.00058197364,.00063200656,1.8459563,1.7713822,1.9236699
covid,heart_failure_no_gp,Full period,male,1,4085540,2662,.00065156625,.00062727893,.00067679398,1.9832048,1.9092803,2.0599916
covid,heart_failure_no_gp,Full period,ethnicity,1,4768265,3348,.00070214219,.00067875674,.00072633335,2.1371453,2.0659659,2.210777
covid,heart_failure_no_gp,Full period,ethnicity,2,82777,13,.00015704846,.000091191177,.00027046714,.47801626,.27756315,.82323432
covid,heart_failure_no_gp,Full period,ethnicity,3,836977,276,.00032975816,.00029306184,.00037104951,1.0037014,.89200693,1.1293819
covid,heart_failure_no_gp,Full period,ethnicity,4,274266,75,.00027345715,.00021807256,.00034290797,.83233517,.66375834,1.0437261
covid,heart_failure_no_gp,Full period,ethnicity,5,143142,27,.00018862389,.0001293549,.00027504927,.57412398,.39372396,.83718121
covid,heart_failure_no_gp,Full period,ethnicity,6,1704920,1182,.00069328764,.00065486989,.0007339592,2.1101942,1.9932603,2.2339883
covid,heart_failure_no_gp,Full period,af,0,6897613,2696,.00039085984,.00037638086,.00040589584,1.1896796,1.1456093,1.2354455
covid,heart_failure_no_gp,Full period,af,1,912734,2225,.002437731,.0023385161,.0025411553,7.4198437,7.1178584,7.7346416
covid,heart_failure_no_gp,Full period,anticoag_rx,0,6953864,2907,.00041804096,.00040311733,.00043351707,1.2724122,1.2269883,1.3195176
covid,heart_failure_no_gp,Full period,anticoag_rx,1,856483,2014,.0023514768,.0022509899,.0024564499,7.1573076,6.8514504,7.4768195
covid,heart_failure_no_gp,Full period,long_hosp_stay,0,4180334,1654,.00039566215,.00037704635,.00041519708,1.2042967,1.1476349,1.2637562
covid,heart_failure_no_gp,Full period,long_hosp_stay,1,3630013,3267,.00089999678,.0008696586,.0009313933,2.7393651,2.6470234,2.8349283
covid,heart_failure_no_gp,0 days,Overall,0,1854628,2860,.0015420882,.0014865949,.001599653,4.6937308,4.5248232,4.8689442
covid,heart_failure_no_gp,30 days,Overall,0,1269784,758,.00059695193,.00055593281,.0006409976,1.8169724,1.6921206,1.9510365
covid,heart_failure_no_gp,60 days,Overall,0,962725,402,.00041756473,.00037867771,.00046044512,1.2709627,1.1526003,1.4014798
covid,heart_failure_no_gp,90 days,Overall,0,717414,277,.00038610899,.00034321492,.00043436384,1.1752193,1.0446604,1.3220949
covid,heart_failure_no_gp,120 days,Overall,0,3005796,624,.00020759892,.00019193304,.00022454346,.63187921,.58419621,.68345416
covid,heart_failure_cens_gp,Full period,Overall,0,7785793,5152,.00066171808,.00064389361,.00068003597,2.0141044,1.9598511,2.0698595
covid,heart_failure_cens_gp,Full period,agegroup,1,1780024,148,.000083144943,.000070772985,.000097679673,.25307241,.21541527,.2973125
covid,heart_failure_cens_gp,Full period,agegroup,2,1374709,289,.00021022631,.00018733391,.00023591619,.63987631,.57019758,.71806991
covid,heart_failure_cens_gp,Full period,agegroup,3,1354869,580,.00042808568,.0003946267,.0004643815,1.3029858,1.2011451,1.4134612
covid,heart_failure_cens_gp,Full period,agegroup,4,1502551,1399,.00093108322,.0008835498,.00098117383,2.8339846,2.6893046,2.9864478
covid,heart_failure_cens_gp,Full period,agegroup,5,1773640,2736,.0015425903,.0014858582,.0016014887,4.6952591,4.5225811,4.8745313
covid,heart_failure_cens_gp,Full period,male,0,3716193,2348,.00063182937,.00060678303,.00065790967,1.9231306,1.8468958,2.0025125
covid,heart_failure_cens_gp,Full period,male,1,4069600,2804,.00068901118,.00066397473,.00071499171,2.0971777,2.020973,2.1762559
covid,heart_failure_cens_gp,Full period,ethnicity,1,4751805,3505,.00073761446,.0007135949,.00076244248,2.2451141,2.1720045,2.3206842
covid,heart_failure_cens_gp,Full period,ethnicity,2,82777,13,.00015704846,.000091191177,.00027046714,.47801626,.27756315,.82323432
covid,heart_failure_cens_gp,Full period,ethnicity,3,835563,289,.00034587458,.00030821087,.00038814082,1.0527557,.93811685,1.1814036
covid,heart_failure_cens_gp,Full period,ethnicity,4,273397,80,.00029261477,.00023503309,.00036430362,.89064622,.71538198,1.1088492
covid,heart_failure_cens_gp,Full period,ethnicity,5,143060,28,.00019572208,.00013513811,.00028346654,.59572911,.41132662,.86280125
covid,heart_failure_cens_gp,Full period,ethnicity,6,1699191,1237,.00072799349,.00068853452,.00076971384,2.2158301,2.095727,2.3428166
covid,heart_failure_cens_gp,Full period,af,0,6878898,2869,.00041707262,.00040208705,.00043261668,1.2694647,1.2238525,1.316777
covid,heart_failure_cens_gp,Full period,af,1,906895,2283,.0025173808,.0024162072,.0026227906,7.6622777,7.3543305,7.983119
covid,heart_failure_cens_gp,Full period,anticoag_rx,0,6934277,3088,.000445324,.00042989105,.00046131099,1.3554549,1.3084809,1.4041153
covid,heart_failure_cens_gp,Full period,anticoag_rx,1,851516,2064,.0024239123,.0023215651,.0025307713,7.3777828,7.0662637,7.7030354
covid,heart_failure_cens_gp,Full period,long_hosp_stay,0,4169498,1754,.00042067416,.00040144072,.00044082906,1.280427,1.2218852,1.3417734
covid,heart_failure_cens_gp,Full period,long_hosp_stay,1,3616295,3398,.00093963573,.00090856757,.00097176625,2.8600163,2.7654526,2.9578135
covid,heart_failure_cens_gp,0 days,Overall,0,1853777,2925,.0015778597,.0015217022,.0016360896,4.8026104,4.631681,4.9798479
covid,heart_failure_cens_gp,30 days,Overall,0,1267965,797,.00062856625,.00058640807,.00067375525,1.9131986,1.7848796,2.0507426
covid,heart_failure_cens_gp,60 days,Overall,0,960508,439,.00045704981,.00041623434,.00050186762,1.3911453,1.2669133,1.5275595
covid,heart_failure_cens_gp,90 days,Overall,0,715219,291,.00040686838,.00036270675,.00045640697,1.2384056,1.1039886,1.3891888
covid,heart_failure_cens_gp,120 days,Overall,0,2988324,700,.00023424502,.00021751938,.00025225672,.71298325,.66207463,.76780641
covid,mi,Full period,Overall,0,8160839,707,.000086633248,.000080477017,.000093260416,.26368994,.24495192,.2838614
covid,mi,Full period,agegroup,1,1793366,25,.000013940266,9.4195630e-06,.000020630578,.042430688,.028670795,.06279432
covid,mi,Full period,agegroup,2,1397578,76,.000054379791,.00004343082,.000068089015,.16551849,.13219255,.20724595
covid,mi,Full period,agegroup,3,1403270,111,.000079100959,.000065673361,.000095273957,.24076355,.1998933,.2899901
covid,mi,Full period,agegroup,4,1610633,193,.00011982866,.00010406145,.0001379849,.36472848,.31673706,.41999152
covid,mi,Full period,agegroup,5,1955992,302,.00015439736,.00013792999,.00017283075,.46994698,.41982442,.52605361
covid,mi,Full period,male,0,3890009,275,.000070693924,.000062813458,.000079563062,.21517463,.19118847,.24217007
covid,mi,Full period,male,1,4270830,432,.0001011513,.000092048773,.00011115395,.30787927,.28017345,.33832484
covid,mi,Full period,ethnicity,1,5009906,439,.000087626395,.000079801182,.000096218944,.26671284,.24289484,.29286641
covid,mi,Full period,ethnicity,2,83762,8,.000095508702,.000047763679,.00019098011,.29070461,.14538069,.58129573
covid,mi,Full period,ethnicity,3,856822,67,.000078195939,.000061545084,.000099351637,.23800889,.18732785,.30240154
covid,mi,Full period,ethnicity,4,281122,9,.00003201457,.000016657654,.000061529237,.097444348,.050701734,.18727961
covid,mi,Full period,ethnicity,5,144973,7,.000048284852,.000023019027,.0001012826,.14696702,.070064165,.30827892
covid,mi,Full period,ethnicity,6,1784254,177,.000099201119,.000085612337,.00011494678,.30194339,.26058254,.34986925
covid,mi,Full period,af,0,7082769,548,.000077370867,.000071156726,.0000841277,.23549758,.21658328,.2560637
covid,mi,Full period,af,1,1078070,159,.00014748579,.0001262541,.00017228792,.44890985,.38428593,.52440137
covid,mi,Full period,anticoag_rx,0,7152591,569,.000079551595,.000073276489,.000086364067,.24213517,.22303532,.26287064
covid,mi,Full period,anticoag_rx,1,1008248,138,.00013687108,.00011583842,.00016172264,.41660136,.3525832,.49224329
covid,mi,Full period,long_hosp_stay,0,4309638,298,.00006914734,.000061725797,.000077461205,.21046722,.18787789,.23577255
covid,mi,Full period,long_hosp_stay,1,3851201,409,.00010620063,.000096391319,.00011700821,.32324818,.29339108,.35614374
covid,mi,0 days,Overall,0,1884900,413,.00021910977,.00019896508,.00024129405,.66691536,.60559994,.73443878
covid,mi,30 days,Overall,0,1311367,91,.000069393238,.000056505014,.000085221131,.21121567,.17198713,.25939181
covid,mi,60 days,Overall,0,1003252,49,.000048841168,.000036913552,.000064622873,.1486603,.11235563,.19669586
covid,mi,90 days,Overall,0,755424,34,.000045007837,.000032159423,.000062989478,.1369926,.097885244,.19172423
covid,mi,120 days,Overall,0,3205896,120,.000037431033,.00003129883,.000044764685,.11393071,.095265813,.13625251
covid,mi_no_gp,Full period,Overall,0,8180195,533,.000065157372,.000059854101,.000070930524,.19832274,.18218093,.21589479
covid,mi_no_gp,Full period,agegroup,1,1794511,17,9.4733332e-06,5.8891974e-06,.000015238756,.028834458,.017925244,.046382964
covid,mi_no_gp,Full period,agegroup,2,1400869,47,.000033550605,.000025208083,.000044654047,.10211965,.0767271,.13591576
covid,mi_no_gp,Full period,agegroup,3,1407233,79,.000056138535,.000045029115,.000069988833,.17087166,.13705736,.21302851
covid,mi_no_gp,Full period,agegroup,4,1615555,146,.000090371417,.000076839613,.00010628624,.27506801,.23388058,.32350874
covid,mi_no_gp,Full period,agegroup,5,1962027,244,.00012436118,.00010969637,.00014098648,.37852433,.33388832,.4291276
covid,mi_no_gp,Full period,male,0,3896794,208,.000053377211,.00004659461,.000061147133,.16246688,.14182235,.18611659
covid,mi_no_gp,Full period,male,1,4283401,325,.00007587429,.000068057889,.000084588399,.23094237,.2071512,.25746593
covid,mi_no_gp,Full period,ethnicity,1,5020206,337,.00006712872,.000060330993,.000074692376,.20432304,.18363246,.22734492
covid,mi_no_gp,Full period,ethnicity,2,84551,,.000059135906,.000024614008,.00014207582,.17999491,.074918889,.43244329
covid,mi_no_gp,Full period,ethnicity,3,859962,43,.000050002211,.000037083624,.000067421162,.15219423,.11287328,.20521316
covid,mi_no_gp,Full period,ethnicity,4,281401,7,.000024875533,.000011859011,.000052179072,.075714901,.036095865,.15882005
covid,mi_no_gp,Full period,ethnicity,5,145468,,.000027497457,.000010320286,.000073264448,.083695382,.031412371,.22299866
covid,mi_no_gp,Full period,ethnicity,6,1788607,137,.000076595919,.000064786211,.000090558387,.23313883,.19719303,.27563709
covid,mi_no_gp,Full period,af,0,7099520,400,.000056341836,.000051082356,.000062142841,.17149046,.15548192,.18914728
covid,mi_no_gp,Full period,af,1,1080675,133,.00012307122,.00010383601,.00014586969,.37459803,.31605086,.44399089
covid,mi_no_gp,Full period,anticoag_rx,0,7170332,416,.000058016838,.000052701198,.00006386864,.17658874,.16040927,.19440018
covid,mi_no_gp,Full period,anticoag_rx,1,1009863,117,.0001158573,.000096656215,.00013887274,.35264066,.29419735,.42269391
covid,mi_no_gp,Full period,long_hosp_stay,0,4319621,223,.000051624898,.00004527501,.000058865371,.15713328,.1378058,.17917147
covid,mi_no_gp,Full period,long_hosp_stay,1,3860574,310,.000080298938,.00007183975,.000089754205,.24440989,.21866223,.27318937
covid,mi_no_gp,0 days,Overall,0,1887308,276,.00014624004,.00012996607,.00016455179,.44511813,.39558423,.50085449
covid,mi_no_gp,30 days,Overall,0,1314214,75,.00005706833,.000045510005,.000071562165,.17370173,.13852108,.21781734
covid,mi_no_gp,60 days,Overall,0,1005739,42,.000041760337,.000030861764,.000056507652,.12710802,.09393549,.17199516
covid,mi_no_gp,90 days,Overall,0,757508,28,.000036963305,.000025521655,.000053534379,.11250706,.077681534,.16294527
covid,mi_no_gp,120 days,Overall,0,3215426,112,.000034832086,.000028943332,.00004191896,.10602016,.088096268,.12759084
covid,mi_cens_gp,Full period,Overall,0,8173663,593,.000072550094,.000066939632,.000078630786,.22082435,.20374751,.23933245
covid,mi_cens_gp,Full period,agegroup,1,1794500,18,.000010030649,6.3197358e-06,.00001592059,.030530788,.019235697,.048458297
covid,mi_cens_gp,Full period,agegroup,2,1400349,51,.000036419493,.000027678454,.000047921007,.11085183,.084246293,.14585957
covid,mi_cens_gp,Full period,agegroup,3,1405390,90,.000064039166,.000052086016,.000078735422,.19491921,.15853681,.23965093
covid,mi_cens_gp,Full period,agegroup,4,1613419,167,.0001035069,.000088940862,.00012045845,.31504911,.27071375,.3666454
covid,mi_cens_gp,Full period,agegroup,5,1960005,267,.00013622415,.00012082628,.00015358427,.41463223,.36776498,.46747214
covid,mi_cens_gp,Full period,male,0,3894550,235,.000060340732,.000053098753,.000068570429,.1836621,.16161934,.20871124
covid,mi_cens_gp,Full period,male,1,4279113,358,.000083662198,.000075429612,.000092793314,.25464681,.22958888,.28243965
covid,mi_cens_gp,Full period,ethnicity,1,5016713,373,.000074351476,.00006717629,.000082293045,.2263073,.20446783,.25047946
covid,mi_cens_gp,Full period,ethnicity,2,84028,7,.000083305567,.000039714589,.00017474226,.25356132,.12088128,.5318718
covid,mi_cens_gp,Full period,ethnicity,3,859162,48,.000055868393,.0000421023,.000074135554,.17004943,.12814887,.22565009
covid,mi_cens_gp,Full period,ethnicity,4,281379,8,.000028431405,.000014218478,.000056851706,.086538091,.043277491,.17304239
covid,mi_cens_gp,Full period,ethnicity,5,145250,6,.000041308089,.000018558101,.000091946815,.1257315,.056486219,.27986312
covid,mi_cens_gp,Full period,ethnicity,6,1787131,151,.000084492967,.000072036193,.00009910381,.25717548,.21926016,.30164722
covid,mi_cens_gp,Full period,af,0,7094400,446,.000062866486,.00005729459,.000068980247,.19134986,.17439041,.20995863
covid,mi_cens_gp,Full period,af,1,1079263,147,.00013620406,.0001158735,.00016010171,.41457111,.35268998,.4873096
covid,mi_cens_gp,Full period,anticoag_rx,0,7164955,465,.000064899221,.00005926059,.00007107437,.197537,.18037443,.21633261
covid,mi_cens_gp,Full period,anticoag_rx,1,1008708,128,.000126895,.00010671076,.00015089707,.38623667,.32480088,.45929298
covid,mi_cens_gp,Full period,long_hosp_stay,0,4317159,243,.000056287015,.000049636783,.000063828236,.1713236,.15108196,.1942772
covid,mi_cens_gp,Full period,long_hosp_stay,1,3856504,350,.00009075577,.000081728896,.00010077966,.27623788,.24876232,.30674809
covid,mi_cens_gp,0 days,Overall,0,1886881,307,.00016270236,.00014548333,.0001819594,.49522531,.44281489,.55383891
covid,mi_cens_gp,30 days,Overall,0,1313470,87,.00006623676,.000053683485,.000081725477,.20160814,.1633991,.24875192
covid,mi_cens_gp,60 days,Overall,0,1004925,48,.000047764759,.000035995417,.000063382293,.14538398,.10956105,.19291985
covid,mi_cens_gp,90 days,Overall,0,756723,33,.000043609089,.000031002866,.00006134119,.13273516,.094364971,.18670724
covid,mi_cens_gp,120 days,Overall,0,3211664,118,.000036741079,.000030675557,.000044005945,.11183066,.093368724,.1339431
covid,aki,Full period,Overall,0,7736033,4669,.00060353929,.00058647344,.00062110176,1.8370227,1.7850785,1.8904785
covid,aki,Full period,agegroup,1,1755383,250,.00014241906,.00012581529,.00016121403,.43348801,.38295031,.49069521
covid,aki,Full period,agegroup,2,1346590,367,.00027254026,.00024603581,.00030189994,.82954443,.74887151,.91890794
covid,aki,Full period,agegroup,3,1328218,657,.00049464771,.00045823416,.00053395488,1.505584,1.3947502,1.6252252
covid,aki,Full period,agegroup,4,1493713,1242,.00083148503,.00078650482,.0008790376,2.5308325,2.393924,2.6755707
covid,aki,Full period,agegroup,5,1812129,2153,.0011881052,.0011389646,.0012393661,3.6162951,3.4667234,3.7723207
covid,aki,Full period,male,0,3709677,2084,.00056177395,.00053816533,.00058641832,1.7098994,1.6380408,1.7849108
covid,aki,Full period,male,1,4026356,2585,.00064201973,.0006177412,.00066725246,1.9541476,1.8802497,2.0309496
covid,aki,Full period,ethnicity,1,4742193,3135,.00066108652,.00063834561,.00068463763,2.012182,1.9429644,2.0838659
covid,aki,Full period,ethnicity,2,82830,19,.00022938549,.00014631434,.00035962093,.69819212,.44534427,1.0945961
covid,aki,Full period,ethnicity,3,824327,267,.00032390057,.00028728903,.00036517784,.98587239,.87443602,1.11151
covid,aki,Full period,ethnicity,4,260448,104,.00039931195,.00032949221,.00048392659,1.2154057,1.0028919,1.4729515
covid,aki,Full period,ethnicity,5,141766,25,.00017634693,.00011915921,.0002609806,.53675598,.36269084,.79435968
covid,aki,Full period,ethnicity,6,1684469,1119,.0006643043,.00062650017,.00070438959,2.0219762,1.9069099,2.1439857
covid,aki,Full period,af,0,6760537,3420,.00050587696,.00048920361,.00052311859,1.539763,1.4890134,1.5922422
covid,aki,Full period,af,1,975496,1249,.0012803742,.0012112999,.0013533876,3.8971391,3.6868942,4.1193733
covid,aki,Full period,anticoag_rx,0,6820967,3529,.0005173753,.00050058408,.0005347298,1.574761,1.5236528,1.6275839
covid,aki,Full period,anticoag_rx,1,915066,1140,.0012458118,.0011755525,.0013202702,3.7919397,3.5780878,4.0185723
covid,aki,Full period,long_hosp_stay,0,4151905,1588,.00038247503,.00036411855,.00040175693,1.1641583,1.1082858,1.2228477
covid,aki,Full period,long_hosp_stay,1,3584128,3081,.00085962331,.00082979933,.00089051918,2.6164784,2.5257018,2.7105176
covid,aki,0 days,Overall,0,1825025,2825,.001547924,.0014918831,.0016060701,4.7114935,4.5409193,4.8884759
covid,aki,30 days,Overall,0,1253741,563,.00044905607,.00041345353,.00048772435,1.3668144,1.2584492,1.484511
covid,aki,60 days,Overall,0,954263,339,.00035524799,.00031937484,.00039515051,1.0812861,.97209716,1.2027394
covid,aki,90 days,Overall,0,713589,219,.00030689934,.00026882961,.00035036026,.93412489,.81825012,1.0664091
covid,aki,120 days,Overall,0,2989415,723,.00024185334,.00022485138,.00026014089,.73614109,.68439138,.79180384
covid,aki_no_gp,Full period,Overall,0,7761042,4456,.00057414972,.00055753702,.00059125741,1.7475682,1.6970032,1.7996397
covid,aki_no_gp,Full period,agegroup,1,1757029,234,.00013317936,.00011716345,.00015138461,.40536469,.35661626,.4607769
covid,aki_no_gp,Full period,agegroup,2,1350855,338,.00025021192,.00022490996,.00027836027,.76158249,.68456972,.84725904
covid,aki_no_gp,Full period,agegroup,3,1333436,614,.00046046454,.00042544605,.00049836544,1.401539,1.2949514,1.5168998
covid,aki_no_gp,Full period,agegroup,4,1501162,1188,.00079138693,.00074764085,.0008376927,2.4087839,2.2756319,2.5497272
covid,aki_no_gp,Full period,agegroup,5,1818560,2082,.0011448619,.0010967263,.0011951101,3.4846735,3.3381605,3.6376164
covid,aki_no_gp,Full period,male,0,3720254,1984,.0005332969,.00051033933,.00055728725,1.6232225,1.5533453,1.696243
covid,aki_no_gp,Full period,male,1,4040788,2472,.00061176188,.00058811496,.00063635956,1.8620502,1.7900749,1.9369195
covid,aki_no_gp,Full period,ethnicity,1,4757299,3004,.00063145073,.00060926902,.00065444008,1.9219781,1.8544626,1.9919519
covid,aki_no_gp,Full period,ethnicity,2,82839,17,.00020521735,.00012757553,.00033011159,.62463033,.38830805,1.0047772
covid,aki_no_gp,Full period,ethnicity,3,825627,254,.00030764498,.00027204497,.00034790364,.93639439,.8280369,1.0589317
covid,aki_no_gp,Full period,ethnicity,4,261973,99,.00037790154,.00031033423,.0004601799,1.1502378,.94457984,1.4006726
covid,aki_no_gp,Full period,ethnicity,5,141850,24,.0001691928,.00011340471,.00025242518,.51498061,.34517559,.76831913
covid,aki_no_gp,Full period,ethnicity,6,1691454,1058,.00062549737,.00058892003,.00066434644,1.9038576,1.7925253,2.0221045
covid,aki_no_gp,Full period,af,0,6781083,3246,.00047868461,.00046249729,.00049543846,1.4569963,1.4077262,1.5079908
covid,aki_no_gp,Full period,af,1,979959,1210,.0012347455,.0011670975,.0013063146,3.7582567,3.5523529,3.976095
covid,aki_no_gp,Full period,anticoag_rx,0,6842311,3348,.00048930838,.00047301152,.00050616666,1.4893324,1.4397289,1.5406448
covid,aki_no_gp,Full period,anticoag_rx,1,918731,1108,.0012060113,.0011370499,.0012791553,3.6707969,3.4608955,3.8934288
covid,aki_no_gp,Full period,long_hosp_stay,0,4158014,1536,.00036940712,.0003513876,.00038835072,1.124383,1.069536,1.1820425
covid,aki_no_gp,Full period,long_hosp_stay,1,3603028,2920,.00081042945,.00078156125,.00084036391,2.4667447,2.3788772,2.5578578
covid,aki_no_gp,0 days,Overall,0,1828141,2653,.0014512009,.001397017,.0015074864,4.4170928,4.2521706,4.5884118
covid,aki_no_gp,30 days,Overall,0,1257302,543,.00043187715,.00039703763,.00046977377,1.3145261,1.2084832,1.4298739
covid,aki_no_gp,60 days,Overall,0,957385,334,.00034886698,.00031338932,.00038836093,1.0618639,.95387876,1.1820736
covid,aki_no_gp,90 days,Overall,0,716268,215,.00030016698,.00026261012,.00034309499,.91363323,.79931957,1.0442953
covid,aki_no_gp,120 days,Overall,0,3001946,711,.00023684636,.00022006156,.0002549114,.72090113,.66981238,.7758866
covid,aki_cens_gp,Full period,Overall,0,7753815,4522,.00058319682,.00056644413,.00060044491,1.7751054,1.7241143,1.8276042
covid,aki_cens_gp,Full period,agegroup,1,1756649,240,.00013662377,.00012038751,.00015504975,.41584861,.36642948,.47193268
covid,aki_cens_gp,Full period,agegroup,2,1349409,348,.00025789067,.00023217019,.00028646056,.78495473,.70666802,.87191433
covid,aki_cens_gp,Full period,agegroup,3,1332500,623,.00046754221,.00043223324,.00050573557,1.4230816,1.3156099,1.5393326
covid,aki_cens_gp,Full period,agegroup,4,1498906,1208,.0008059211,.00076173159,.00085267419,2.4530222,2.3185205,2.5953271
covid,aki_cens_gp,Full period,agegroup,5,1816351,2103,.0011578159,.0011093741,.0012083729,3.5241022,3.3766575,3.677985
covid,aki_cens_gp,Full period,male,0,3717586,2012,.0005412114,.00051807228,.00056538405,1.6473122,1.5768825,1.7208877
covid,aki_cens_gp,Full period,male,1,4036229,2510,.0006218676,.00059800915,.00064667786,1.8928095,1.8201903,1.9683257
covid,aki_cens_gp,Full period,ethnicity,1,4752365,3049,.00064157532,.00061920192,.0006647571,1.9527949,1.8846959,2.0233545
covid,aki_cens_gp,Full period,ethnicity,2,82836,18,.00021729682,.00013690624,.00034489232,.66139722,.41670835,1.0497661
covid,aki_cens_gp,Full period,ethnicity,3,825525,255,.00030889435,.0002732157,.00034923217,.94019717,.83160031,1.0629754
covid,aki_cens_gp,Full period,ethnicity,4,261758,99,.00037821193,.00031058912,.00046055787,1.1511825,.94535565,1.401823
covid,aki_cens_gp,Full period,ethnicity,5,141850,24,.0001691928,.00011340471,.00025242518,.51498061,.34517559,.76831913
covid,aki_cens_gp,Full period,ethnicity,6,1689481,1077,.00063747389,.00060051674,.00067670544,1.9403112,1.8278228,2.0597222
covid,aki_cens_gp,Full period,af,0,6775432,3300,.00048705383,.00047071651,.00050395814,1.48247,1.4327433,1.5339226
covid,aki_cens_gp,Full period,af,1,978383,1222,.0012489996,.0011808982,.0013210285,3.8016427,3.5943587,4.0208802
covid,aki_cens_gp,Full period,anticoag_rx,0,6836165,3403,.00049779372,.00048134653,.00051480287,1.5151596,1.4650985,1.5669312
covid,aki_cens_gp,Full period,anticoag_rx,1,917650,1119,.0012194192,.0011500246,.0012930011,3.7116072,3.5003874,3.9355721
covid,aki_cens_gp,Full period,long_hosp_stay,0,4155133,1556,.00037447657,.00035632463,.00039355323,1.1398131,1.0845631,1.1978776
covid,aki_cens_gp,Full period,long_hosp_stay,1,3598682,2966,.00082419062,.00079505669,.00085439213,2.5086303,2.4199538,2.6005561
covid,aki_cens_gp,0 days,Overall,0,1827660,2688,.0014707331,.0014161718,.0015273964,4.4765439,4.310473,4.6490126
covid,aki_cens_gp,30 days,Overall,0,1256611,554,.00044086835,.00040564378,.00047915167,1.3418931,1.2346783,1.4584179
covid,aki_cens_gp,60 days,Overall,0,956649,341,.00035645257,.000320558,.00039636646,1.0849525,.97569841,1.2064404
covid,aki_cens_gp,90 days,Overall,0,715480,216,.00030189523,.00026420396,.00034496354,.91889358,.80417079,1.0499828
covid,aki_cens_gp,120 days,Overall,0,2997415,723,.00024120785,.00022425126,.00025944659,.7341764,.68256474,.78969055
covid,t1dm,Full period,Overall,0,5600711,23,4.1066214e-06,2.7289582e-06,6.1797723e-06,.012499529,.0083062667,.018809682
covid,t1dm,Full period,agegroup,1,1507903,10,6.6317261e-06,3.5682315e-06,.000012325376,.020185316,.010860804,.037515361
covid,t1dm,Full period,agegroup,2,986424,,5.0688141e-06,2.1097815e-06,.00001217798,.015428203,.0064216475,.037066728
covid,t1dm,Full period,agegroup,3,869837,,4.5985626e-06,1.7259227e-06,.000012252449,.013996875,.0052532773,.037293389
